title,loan_status,title
I hate Chase,Fully Paid,1
I hate Credit Cards!,Fully Paid,1
I hate american express,Fully Paid,1
I hate credit cards,Fully Paid,1
I hate my credit cards,Fully Paid,1
I hate my wife's credit cards,Fully Paid,1
I hate the IRS :),Charged Off,1
I have NO missed or late payments on my credit report!!!,Fully Paid,1
"I have never missed a payment, this loan reduces my monthly outflow as well.",Fully Paid,1
I just need a chance,Fully Paid,1
I need a better rate,Fully Paid,1
I need a car,Fully Paid,1
I need a little help,Fully Paid,1
I need a personal loan,Fully Paid,1
I need help,Fully Paid,2
I need it all taken care of now!,Fully Paid,1
I need money!,Fully Paid,1
"I need more out of life, so I'm changing my career!",Fully Paid,1
I need to buy computer system for my son.,Charged Off,1
I need to consolidate,Charged Off,1
I need to do some home improvements,Fully Paid,1
I need to maintain my business,Fully Paid,1
I need to pay my credit cards off,Fully Paid,1
I need to renovate my rental property,Fully Paid,1
I owe,Fully Paid,1
I owe Uncle Sam - Tax Loan,Fully Paid,1
I pay 3x that much monthly now,Fully Paid,1
I pay my all credit,Fully Paid,1
I pay my loans,Fully Paid,1
I really need a septic system for my house and trying to have a baby!,Fully Paid,1
I refuse to pay higher interest!,Fully Paid,1
I want my bathroom back!,Fully Paid,1
I want my pre-debt life back!,Fully Paid,1
I want to be (credit card debt) free,Fully Paid,1
I want to be debt free!,Fully Paid,1
I want to buy a home!,Fully Paid,1
"I want to buy my first home, need cash",Fully Paid,1
I want to comeback to School (UCLA),Charged Off,1
I want to consolidate my debt,Fully Paid,1
I want to consolidate my debt since I have a new job.,Fully Paid,1
I want to cut up my credit cards!,Fully Paid,1
I want to fire CHASE,Fully Paid,1
I want to pay off my credit cards,Fully Paid,1
I want to refinance a high interest loan,Fully Paid,1
I want to start a family yesterday!,Fully Paid,1
I was scammed and now recovering,Fully Paid,1
I wish to pay off my 401(k) company loan,Fully Paid,1
I won't let you down,Fully Paid,1
I would like to by a motorcycle ,Fully Paid,1
I would like to pay off my credit card!,Fully Paid,1
I would love to pay off my credit card! ,Fully Paid,1
I'd Rather Pay Interest To You Than BOA,Fully Paid,1
I'm Eliminating My Debt!,Fully Paid,1
I'm Getting Married!,Fully Paid,1
I'm Moving!,Fully Paid,1
I'm done buying tools loan,Fully Paid,1
I'm getting MCSA Certification,Fully Paid,1
I'm tired of being broke!,Fully Paid,1
I've never missed a payment for any bill ever,Fully Paid,1
IAAVS Business Loan,Fully Paid,1
IB,Fully Paid,1
IBE Fund,Fully Paid,1
ICU Nurse,Fully Paid,1
IMPROVEMENT,Fully Paid,1
IMPROVEMENT LOAN,Fully Paid,1
IN NEED OF FINANCING TO CONSOLIDATE DEBT,Charged Off,1
ING,Fully Paid,1
INGROUND POO/ROOF,Fully Paid,1
INTEREST REDUCTION,Fully Paid,1
INTEREST SAVER,Fully Paid,1
INTEREST SAVING,Fully Paid,1
INTOWN,Charged Off,1
INVESTOR/LENDER NEEDS LOAN FOR JAPAN TRIP,Fully Paid,1
IOU,Fully Paid,2
IOU Smartly,Fully Paid,1
IPOP,Fully Paid,1
IRS,Fully Paid,2
IRS ,Charged Off,1
IRS ,Fully Paid,1
IRS & State Tax Pay-Off,Fully Paid,1
IRS - all verification submitted,Fully Paid,1
IRS Bill,Fully Paid,1
IRS Debt,Fully Paid,1
IRS Payment,Fully Paid,1
IRS RELIEF,Fully Paid,1
IRS TAXES LOAN,Fully Paid,1
IRS payment,Fully Paid,2
IRS tax payment,Fully Paid,1
IRS taxes,Fully Paid,1
IRSWoes,Charged Off,1
ISK,Fully Paid,1
IT Franchise Purchase,Fully Paid,1
IT Mgr Needs to Reduce Debt Balance,Charged Off,1
IT Professional with no big financial commitments,Fully Paid,1
"IT""S FIX UP TIME AGAIN",Fully Paid,1
ITs it,Fully Paid,1
IVF,Charged Off,1
IVF,Fully Paid,3
IVF 2011,Fully Paid,1
IVF Cycle,Fully Paid,1
IVF Loan,Fully Paid,2
Ian Ferro,Fully Paid,1
Ice Cream Business Purchase,Fully Paid,1
Id like a better rate than my cards,Fully Paid,1
Ida Personal Load,Charged Off,1
Ideal Borrower need small medical loan,Fully Paid,1
"If You Believe it, You Can Achieve it!",Fully Paid,1
Il Bello Flyscooter,Fully Paid,1
Immediate Loan Relief,Charged Off,1
Immediate repayment for a personal loan ,Fully Paid,1
Imp Cash Flow $80/mo.,Fully Paid,1
Impact Fee,Charged Off,1
Impala,Fully Paid,2
Improve Cash Flow for Savings!,Fully Paid,1
Improve credit with debt consolidation,Charged Off,1
Improve our first home.,Fully Paid,1
"Improve the home, build equity, Win-Win!",Fully Paid,1
Improvement,Charged Off,2
Improvement,Fully Paid,4
Improvement Loan,Fully Paid,1
Improvement Loans,Fully Paid,1
Improvements,Charged Off,1
Improvements,Fully Paid,2
Improvements On Home,Fully Paid,1
Improving,Fully Paid,1
Improving my Life,Fully Paid,1
Improving my home,Fully Paid,1
In Credit Card Recovery!!,Charged Off,1
In Gods Will,Charged Off,1
In Need of Post-College Assistance,Fully Paid,1
"In Vitro Fertilization, Firefighter needs help to start a family",Fully Paid,1
In monetary hell due to love being blind,Fully Paid,1
In need loan,Fully Paid,1
In need of a used car for transportation,Fully Paid,1
In our 30's; paying debts from our 20's,Fully Paid,1
In the Rough,Charged Off,1
"In the military, divorce debt consolidation",Fully Paid,1
In-Ground Pool Loan,Fully Paid,1
Income Fund,Charged Off,1
Income Producing Business Loan,Charged Off,1
Income Property Improvemnt Loan Needed,Fully Paid,1
Income Suite for New Property,Charged Off,1
Income Taxes,Fully Paid,1
Income tax,Fully Paid,1
Increase Credit ,Fully Paid,1
Increase my cash flow,Fully Paid,1
Increase my down payment,Fully Paid,1
Increasing home value ,Fully Paid,1
Independent Filmmaker,Fully Paid,1
India Property Loan,Fully Paid,1
Indigo,Fully Paid,1
Infertility/Debt Consolidation,Fully Paid,1
Inground Pool ,Fully Paid,1
Inheritance,Fully Paid,1
Initial Loan,Fully Paid,1
Initial working capital,Fully Paid,1
Install Energy Efficient Windows,Charged Off,1
Install New Central Air Conditioner,Fully Paid,1
Install Truck,Fully Paid,1
Install heating/airconditioning,Charged Off,1
Installment,Fully Paid,1
Installment Loan,Fully Paid,1
Institut de Francais,Fully Paid,1
Instrument,Fully Paid,1
Insurance Agency Business,Fully Paid,1
Insurance Agency- Start-Up,Charged Off,1
Insurance Asset Purchase,Fully Paid,1
Insurance Let my Wife Down Pre-Marriage,Fully Paid,1
Insurance License Loan,Fully Paid,1
Insurance etc,Fully Paid,1
Integra Loan,Fully Paid,1
Integra Loan Part 2,Fully Paid,1
Interest Rate,Charged Off,1
Interest Rate Reduction.,Charged Off,1
Interest Reduction Loan,Fully Paid,1
Interest Savings,Fully Paid,1
Interest rate creeping up on the cards ,Fully Paid,1
Interest rate reduction,Fully Paid,1
Interest rate reduction consolidation ,Fully Paid,1
Interest rate too high on credit card,Fully Paid,1
Interior Renovation for Condo,Fully Paid,1
Internet / Television Production Company,Fully Paid,1
Internet Marketer,Charged Off,1
Internet Startup Working Capital,Fully Paid,1
Inventory,Charged Off,2
Inventory Expansion For Tech Retail Biz,Charged Off,1
Inventory Financing,Fully Paid,1
Inventory Increase Before Christmas,Fully Paid,1
Inventory Loan,Charged Off,1
Inventory Loan,Fully Paid,1
Inventory Purchase,Charged Off,1
Inventory Purchase,Fully Paid,1
Inventory boost for growing business.,Fully Paid,1
Inventory for Ebay Gold Store,Charged Off,1
Inventory for Yoga Supply Shop,Fully Paid,1
Inventory stock capital,Fully Paid,1
Inventory/Cash Flow,Charged Off,1
Invesment Guaranteed!,Charged Off,1
Invest,Fully Paid,1
Invest In Others,Fully Paid,1
Invest in Clemson University (quick repayment),Fully Paid,1
Invest in Lending Club Notes,Fully Paid,1
Invest in NYC Bar in Tribeca,Fully Paid,1
Invest in Son & Daughter in law's bus.,Charged Off,1
Invest in Zensah Inventory,Fully Paid,1
Invest in a Profitable Business,Fully Paid,1
Invest in a business with a track record,Fully Paid,1
Invest in a new purchased business,Fully Paid,1
Invest in an entrepreneur!,Fully Paid,1
Invest in my Debt Consolidation,Charged Off,1
Invest in my future,Fully Paid,1
Invest in the Club!,Fully Paid,1
Invest with high return,Fully Paid,1
Investing,Fully Paid,2
Investing In Business,Fully Paid,1
Investing In Education,Charged Off,1
Investing in Business,Fully Paid,1
Investing in Business Opportunity,Charged Off,1
Investing in Lending Club,Fully Paid,1
Investing in Lendingclub with a promo rate,Fully Paid,1
Investing in Personal Education,Fully Paid,1
Investing in my consulting business,Fully Paid,1
Investing in my family's music business,Charged Off,1
Investing in my future,Fully Paid,1
Investing in my success,Fully Paid,1
Investing the spread,Fully Paid,1
Investment,Charged Off,2
Investment,Fully Paid,9
Investment ,Fully Paid,1
Investment Account,Fully Paid,1
Investment Balloon Payoff,Fully Paid,1
Investment Funds,Fully Paid,2
Investment House,Charged Off,1
Investment Loan,Charged Off,1
Investment Loan,Fully Paid,2
Investment Loan -- My Credit Rating is Over 800!,Fully Paid,1
Investment Money for MBST,Fully Paid,1
Investment Opportunity,Fully Paid,4
Investment Property,Fully Paid,3
Investment Property Improvement,Fully Paid,1
Investment Property Loan,Fully Paid,2
Investment Property Rehab,Fully Paid,1
Investment Property Rehab Project,Fully Paid,1
Investment Proposal ,Fully Paid,1
Investment Purchase,Fully Paid,1
Investment cash,Fully Paid,1
Investment for my Future,Fully Paid,1
Investment in Advance of Year End Bonus,Fully Paid,1
Investment in Daughter's Future,Fully Paid,1
Investment in Education.,Fully Paid,1
Investment in a Green Company Index,Fully Paid,1
Investment in a new business,Fully Paid,1
Investment in successful family business,Fully Paid,1
Investment into a 20-year old Family Bus,Fully Paid,1
Investment into the future,Charged Off,1
Investment loan,Fully Paid,2
Investment on property.,Fully Paid,1
Investment opportunity,Fully Paid,1
Investment property,Fully Paid,3
Investment property down-payment/rehab,Fully Paid,1
Investments,Fully Paid,1
Investments Booster,Fully Paid,1
Investments in Financial Markets,Fully Paid,1
Invisalign Loan,Fully Paid,1
Invitro,Fully Paid,1
Ionized Water System,Fully Paid,1
Iowa Capital Gains Tax,Fully Paid,1
Ipyana's Loan,Fully Paid,1
Iron Horse,Fully Paid,1
Iron Kitten,Fully Paid,1
Irs Loan,Fully Paid,1
Irs payoff,Fully Paid,1
Iryna's loan,Charged Off,1
Isabella,Fully Paid,1
Isidore,Fully Paid,1
Isuzu2005,Fully Paid,1
It's Personal,Charged Off,1
It's Personal,Fully Paid,1
It's not my money!,Fully Paid,1
Its About Time,Fully Paid,1
Ivf2011,Fully Paid,1
Ivy League grad working great IT Job (75k/yr) Justhave unexpected med expenses!,Charged Off,1
J & J,Charged Off,1
J Loan,Fully Paid,1
J&G POOL,Fully Paid,1
J.L.,Fully Paid,1
J.T.,Fully Paid,1
JACAUnlimited,Fully Paid,1
JAIME'S LOAN,Fully Paid,1
JAL Loan,Fully Paid,1
JASON S,Fully Paid,1
JAW RING,Fully Paid,1
JB,Charged Off,2
JB 2010 Debt Consolidation Loan,Fully Paid,1
JB Consolidation,Charged Off,1
JB Debt Consolidation,Fully Paid,2
JB LLC,Fully Paid,1
JB Motorcycle,Fully Paid,1
JB Treatment Loan,Fully Paid,1
JBS Finance,Fully Paid,1
JBcat,Fully Paid,1
JC,Fully Paid,1
JC CC Refi,Fully Paid,1
JC Debt Consolidation,Fully Paid,1
JC Loan,Fully Paid,1
JCM,Fully Paid,1
JCMLM debt loan,Fully Paid,1
JD loan,Fully Paid,1
JD's Wedding,Fully Paid,1
JD-01,Fully Paid,1
JDM auto loan,Fully Paid,1
JE 10k 36 94,Fully Paid,1
JE and Debt,Fully Paid,1
JEEP CHEROKEE,Fully Paid,1
JENNIFER'S RECOVERY,Fully Paid,1
JESSICA LOAN,Fully Paid,1
JFH Debt Consolidation,Fully Paid,1
JG Consolidation,Fully Paid,1
JH Debt Consolidation,Fully Paid,1
JHPENSION LOAN,Fully Paid,1
JIM,Fully Paid,1
JJ TWins,Fully Paid,1
JJWH,Fully Paid,1
JK loan,Fully Paid,1
JKK Debt Consolidation,Fully Paid,1
JKM debt equalizer,Fully Paid,1
JL Vacation,Fully Paid,1
JLW Loan,Fully Paid,1
JM,Fully Paid,1
JM Debt Consolidation Loan,Fully Paid,1
JM's Get out of Debt,Fully Paid,1
JM's Wedding,Fully Paid,1
JMD,Fully Paid,1
JMN home /deck improvement,Fully Paid,1
JMoney Line,Fully Paid,1
JNU consolidated,Fully Paid,1
JOSCH53,Fully Paid,1
JP,Fully Paid,1
JP Home improvement project,Charged Off,1
JP Livonia,Charged Off,1
JP Loan for House,Fully Paid,1
JP's Hassel,Fully Paid,1
JP's Rate-Lowering Consolidation,Fully Paid,1
JP's debt consolidation,Fully Paid,1
JP's loan,Fully Paid,1
JPM loan,Fully Paid,1
JPR Home Loan,Fully Paid,1
JPR Loan,Fully Paid,1
JQ Debt Consolidation,Fully Paid,1
JR 2nd,Fully Paid,1
JRV Refi High Rate CCs,Fully Paid,1
JRW Debt Consolidation,Fully Paid,1
JRW Independence Loan,Fully Paid,1
JS Loan,Fully Paid,1
JSK Loan,Fully Paid,1
JTH-Loan,Charged Off,1
JUNIOR,Charged Off,1
JUST A HELPING HAND,Fully Paid,1
JUST MARRIED AND MOVING,Fully Paid,1
JUST ONE PAYMENT,Fully Paid,1
JW Loan Consolidation,Fully Paid,1
JW PERSONAL LOAN,Fully Paid,1
JW Refinance,Fully Paid,1
JW's Loan,Fully Paid,1
JW-L Debt Consolidation Loan,Fully Paid,1
JWpayback,Fully Paid,1
JZ Loan,Fully Paid,1
Jabs High Interest Consolidation Loan,Fully Paid,1
Jack's Loan,Fully Paid,1
Jack0512,Fully Paid,1
Jackie's Solution,Fully Paid,1
Jackson,Fully Paid,1
Jacob's Personal Loan,Fully Paid,1
Jaguar,Fully Paid,1
Jaime's Ring,Fully Paid,1
Jake's Air Conditioner,Fully Paid,1
JakeLoan,Fully Paid,1
Jakes personal loan,Charged Off,1
James,Fully Paid,1
James Clark,Fully Paid,1
James Crockett's debt consolidate,Fully Paid,1
James Dedt Savior,Charged Off,1
James LendingClub Loan,Fully Paid,1
James Purchase,Fully Paid,1
James loan,Fully Paid,1
James-debt consolidation,Fully Paid,1
Jan's Wedding,Fully Paid,1
Jan-09,Fully Paid,1
Jan-10,Charged Off,1
Jan-11,Fully Paid,3
Jane personal Loan,Charged Off,1
Janice's Credit Card Loan,Charged Off,1
Janice's Loan,Fully Paid,1
January 2009 refinance,Fully Paid,1
January 2011 Loan,Fully Paid,2
"January 23, 2010",Fully Paid,1
January Wedding Loan,Fully Paid,1
Japanese drums for taiko school in Mich,Fully Paid,1
Jared and Tonya union,Fully Paid,1
Jared's Debt Consolidation,Fully Paid,1
Jared's Truck,Fully Paid,1
JarekandPaola,Fully Paid,1
Jasmine,Fully Paid,2
Jason June Losn,Fully Paid,1
Jason Weidert,Fully Paid,1
Jason and Claudia,Fully Paid,1
Jason get out of Credit Card debt,Fully Paid,1
Jason loan,Charged Off,1
Jason's Consolidation Loan,Fully Paid,1
Jason's Loan,Fully Paid,1
Jason's New Debt,Fully Paid,1
Jason's plan to start right,Fully Paid,1
Jason-Melinda,Fully Paid,1
Jasons loan,Fully Paid,1
Javier Payment,Fully Paid,1
Jaw Surgery Hospital Portion,Fully Paid,1
Jawad's Personal Loan,Charged Off,1
Jay & Michelle,Fully Paid,1
Jay C,Fully Paid,1
Jay's Debt Consolation,Fully Paid,1
Jayhawk,Fully Paid,1
Jds Loan,Fully Paid,1
Jeab,Fully Paid,1
Jeannie's Loan 2010,Fully Paid,1
Jeep,Fully Paid,7
Jeep Comanche,Fully Paid,1
Jeep Loan,Fully Paid,5
Jeep Repair Loan,Fully Paid,1
Jeep SRT-8 pay off loan,Charged Off,1
Jeep Top,Fully Paid,1
Jeep wagoneer,Fully Paid,1
Jeff Buy-In,Fully Paid,1
Jeff and Cindy's loan,Fully Paid,1
Jeff and Julie consolidation,Fully Paid,1
Jeff's Debt Consolidation,Fully Paid,1
Jeff's Debt Consolidation Loan,Fully Paid,1
Jeff's Personal Loan,Fully Paid,1
Jeff's credit card consolidation,Fully Paid,1
Jeff's loan,Fully Paid,1
"Jeff,s fix it all in one loan",Fully Paid,1
Jen's freedom,Fully Paid,1
Jenn's Debt Consolidation for Increased Rainy Day Savings,Fully Paid,1
Jenna,Fully Paid,1
Jennifer,Fully Paid,1
Jennifer Loan,Fully Paid,1
Jennifer's Attempt To Dig Herself Out,Fully Paid,1
Jennifer's Loan,Fully Paid,1
Jennifers loan,Fully Paid,1
Jenny Dreams,Fully Paid,1
Jenny's purchase loan,Fully Paid,1
Jeremy's Loan,Charged Off,1
Jeremy's Loan,Fully Paid,1
Jeremys Beetle,Fully Paid,1
Jericho ,Fully Paid,1
Jerry's Loan,Fully Paid,1
Jess Consolidate,Fully Paid,1
Jessica's Future,Fully Paid,1
Jessica's Health,Fully Paid,1
Jessica's Ring,Fully Paid,1
Jessica's loan,Fully Paid,1
Jessicas Medical Bills,Fully Paid,1
Jessie's loan,Fully Paid,1
Jet Launch,Charged Off,1
Jet Ski,Fully Paid,4
Jet boat,Fully Paid,1
Jetta,Fully Paid,1
Jewel's loan,Charged Off,1
Jewelry Purchase,Charged Off,1
Jewelry Startup Expanding Audience,Fully Paid,1
Jewk,Fully Paid,1
Jill's Consolidation Loan,Charged Off,1
Jillian,Fully Paid,1
Jim's Consolidation,Fully Paid,1
Jim's Debt Loan,Fully Paid,1
JimnTyis,Fully Paid,1
Jimsland,Fully Paid,1
Jo's Debt Consolidation,Fully Paid,1
Jo-Loan,Charged Off,1
Joanna's loan,Fully Paid,1
Job,Fully Paid,1
Job Promotion/Moving expenses,Fully Paid,1
Job Rellocation & Transportation Loan,Fully Paid,1
Jodi's debt consolidation loan,Fully Paid,1
Jody's Loan,Fully Paid,1
Joe's CC Pay Off Loan,Fully Paid,1
Joe's Debt consolidation,Fully Paid,1
Joe's Freedom,Fully Paid,1
Joe's Loan,Fully Paid,1
Joe's Personal Loan,Fully Paid,1
Joe's birthday,Fully Paid,1
Joe's consolodation loan,Fully Paid,1
Joe23,Fully Paid,1
Joel Home Improvement,Fully Paid,1
Joel and Jess Wedding,Fully Paid,1
Joes loan,Fully Paid,1
John Deer consolidation,Charged Off,1
John Deere,Fully Paid,1
John and Deanna's Wedding Loan,Fully Paid,1
John's Debt Consolidation,Charged Off,1
John's Debt Consolidation loan,Charged Off,1
John's Loan,Fully Paid,2
John's Loan 1,Fully Paid,1
John's Personal Loan,Fully Paid,1
John's bike,Fully Paid,1
John's loan,Fully Paid,1
Johns Debt Consolidation,Fully Paid,1
Johns Debt Consolidation Loan,Fully Paid,1
Johnson Consolidation,Fully Paid,1
Join my debt together to focus resources,Fully Paid,1
Joined Army Res. want to consolidation,Fully Paid,1
Jon Handy Man Loan,Fully Paid,1
Jon consolidation,Charged Off,1
Jonathan and Sarah's Credit Refinance,Charged Off,1
Jonathan's Consoldation and Home Improve,Charged Off,1
Jonesey,Charged Off,1
Jordan,Fully Paid,1
Jordans big chance,Fully Paid,1
Jordiana,Fully Paid,1
Jorge Credit Card,Fully Paid,1
Jose is looking for financial help ,Fully Paid,1
Jose's loan,Charged Off,1
Joseph Stroud Loan,Fully Paid,1
Josh,Fully Paid,1
Josh CC Loan,Fully Paid,1
